sno,data,link,date
150,"[['72.0431380501599', '24.68998411339258']]",https://timesofindia.indiatimes.com/city/mumbai/in-2020-42-road-accidents-in-mumbai-were-hit-and-run-cases/articleshow/88292574.cms,"Dec 15, 2021"
151,"[['79.4460476722366', '30.257041430905808'], ['73.34057783520468', '18.78184780909659']]",https://timesofindia.indiatimes.com/city/navi-mumbai/one-killed-21-injured-after-tempo-rams-into-boundary-wall-in-khopoli/articleshow/89919398.cms," Mar 1, 2022"
152,"[['78.60352284433421', '30.008192092322634']]",https://timesofindia.indiatimes.com/city/navi-mumbai/navi-mumbai-dumper-driver-killed-in-road-accident-in-nerul/articleshow/90165227.cms,"Mar 12, 2022"
153,"[['74.13828740711637', '17.301310631533838'], ['74.09168406556566', '17.274312570938314']]",https://timesofindia.indiatimes.com/city/kolhapur/leopard-killed-in-road-accident-near-karad/articleshow/88509741.cms,"Dec 27, 2021"
154,[],https://timesofindia.indiatimes.com/city/nagpur/city-saw-70-road-accidents-in-feb-alone-25-fatal/articleshow/90362350.cms,"Mar 22, 2022"
155,['near Papaya Nursery Road'],https://timesofindia.indiatimes.com/city/nashik/71-yr-old-woman-among-3-killed-in-separate-road-accidents-in-nashik/articleshow/91298297.cms," May 4, 2022"
156,"[['74.15767229810787', '16.47016362703537']]",https://timesofindia.indiatimes.com/city/kolhapur/3-women-killed-in-three-separate-road-accidents/articleshow/88377614.cms,"Dec 20, 2021"
157,[],https://timesofindia.indiatimes.com/city/nagpur/269-lives-lost-in-958-road-accidents-in-2021-data/articleshow/88782252.cms," Jan 9, 2022"
158,"['near Green Plaza hotel', ['74.20971173660661', '20.28665071237063']]",https://timesofindia.indiatimes.com/city/nashik/two-men-die-in-road-accident/articleshow/85984787.cms," Sep 7, 2021"
159,"[['73.16341700298683', '19.222317959998648']]",https://timesofindia.indiatimes.com/city/thane/maharashtra-bjp-worker-comes-to-rescue-two-men-injured-in-road-accident-in-ulhasnagar/articleshow/88346840.cms,"Dec 17, 2021"
160,"[['73.34882129793546', '18.764206674812016'], ['73.79831493237424', '18.16558484475692'], ['73.34057783520468', '18.78184780909659']]",https://timesofindia.indiatimes.com/city/navi-mumbai/1-killed-3-injured-in-multi-vehicle-mishap-on-pune-mumbai-expressway-near-khopoli/articleshow/88332538.cms,"Dec 17, 2021"
161,"[['74.13828740711637', '17.301310631533838']]",https://timesofindia.indiatimes.com/city/mumbai/mumbai-leopard-killed-in-road-accident-on-natl-highway/articleshow/88511950.cms,"Dec 27, 2021"
162,"[['73.16341700298683', '19.222317959998648'], ['71.84995314558398', '23.854521239691']]",https://timesofindia.indiatimes.com/city/thane/ulhasnagar-civic-body-corporator-dies-in-road-accident/articleshow/87680215.cms,"Nov 13, 2021"
163,"[['73.07375991682007', '19.125619727341167']]",https://timesofindia.indiatimes.com/city/mumbai/mumbai-road-crashes-fatalities-climb-again-after-20-lockdown-slump/articleshow/85053475.cms," Aug 5, 2021"
164,[],https://timesofindia.indiatimes.com/city/nashik/nashik-city-185-people-killed-in-470-road-accidents-in-2021/articleshow/88961669.cms,"Jan 18, 2022"
165,"[['78.7919637299578', '27.612141890738172'], ['76.94973737331198', '18.97772204183288'], ['78.60352284433421', '30.008192092322634']]",https://timesofindia.indiatimes.com/city/navi-mumbai/woman-riding-pillion-on-scooter-killed-in-hit-and-run-accident-on-palm-beach-road/articleshow/87734326.cms,"Nov 16, 2021"
166,"[['77.85190162503305', '19.24035392691026']]",https://timesofindia.indiatimes.com/city/pune/pune-two-killed-in-separate-road-accidents-in-pune/articleshow/86010831.cms," Sep 7, 2021"
167,[],https://timesofindia.indiatimes.com/city/kolhapur/satara-2-youths-dead-1-injured-in-road-accident/articleshow/88036118.cms," Dec 2, 2021"
168,"[['81.69611405984125', '25.030519011099535']]",https://timesofindia.indiatimes.com/city/nashik/2-people-killed-in-separate-road-accidents/articleshow/87069725.cms,"Oct 17, 2021"
169,"[['79.08512075281868', '21.178256805685002'], 'on Wardha Road Jabalpur Road Amravati Road Chhindwara Road', 'on Hingna Road']",https://timesofindia.indiatimes.com/city/nagpur/767-road-accidents-in-10-months-this-year-169-more-than-2020/articleshow/87572928.cms," Nov 8, 2021"
170,"['near Gaimukh Jakat naka TMC school no.97', ['71.07695898467529', '20.78689145558565']]",https://timesofindia.indiatimes.com/city/thane/one-injured-after-truck-bus-collide-in-thane/articleshow/87128985.cms,"Oct 19, 2021"
171,[],https://timesofindia.indiatimes.com/city/pune/increase-in-road-accident-deaths-injuries-in-city-limits/articleshow/86051049.cms," Sep 9, 2021"
172,"[['74.84169879225445', '18.286121045294117']]",https://timesofindia.indiatimes.com/city/pune/insurance-agent-dies-in-accident/articleshow/86761487.cms," Oct 5, 2021"
173,"[['77.58383935062399', '18.934838621218855']]",https://timesofindia.indiatimes.com/city/pune/two-pilgrims-killed-13-injured-in-road-accident-near-pune/articleshow/87943790.cms,"Nov 27, 2021"
174,[],https://timesofindia.indiatimes.com/city/nashik/2-killed-in-separate-accidents/articleshow/86688278.cms," Oct 2, 2021"
176,"[['71.57280511070597', '22.698797460413093']]",https://timesofindia.indiatimes.com/city/thane/thane-three-injured-in-accident-on-ghodbunder-road/articleshow/86545994.cms,"Sep 27, 2021"
177,"[['82.59775266643973', '23.28394048328128'], ['73.13301794258173', '18.985080992734716']]",https://timesofindia.indiatimes.com/city/navi-mumbai/50-year-old-man-killed-in-road-accident-on-mumbra-panvel-highway/articleshow/88469763.cms,"Dec 24, 2021"
178,"[['76.20783631142602', '32.25455374633647']]",https://timesofindia.indiatimes.com/city/thane/thane-father-son-duo-killed-in-road-accident-in-shahapur/articleshow/86761251.cms," Oct 5, 2021"
179,"[['73.06488', '19.297703']]",https://timesofindia.indiatimes.com/city/thane/thane-two-injured-in-accident-on-kapurbawdi-nashik-flyover/articleshow/86188824.cms,"Sep 14, 2021"
181,"[['81.27315394390807', '20.23541100804']]",https://timesofindia.indiatimes.com/city/mumbai/mumbai-court-acquits-man-of-rash-driving-in-road-accident-case-says-pedestrians-should-use-zebra-crossing/articleshow/85864636.cms," Sep 2, 2021"
182,"[['77.57124163868265', '21.18731617835728']]",https://timesofindia.indiatimes.com/city/nagpur/maharashtra-two-boys-charred-to-death-as-bike-catches-fire-in-accident/articleshow/80601022.cms,"Jan 30, 2021"
184,[],https://timesofindia.indiatimes.com/city/thane/ambernath-policeman-killed-in-road-accident/articleshow/81870944.cms," Apr 2, 2021"
185,"[['74.07111211006567', '20.25956912789941']]",https://timesofindia.indiatimes.com/city/nashik/relaxation-in-curbs-drives-rise-in-nashik-city-road-accidents/articleshow/84529987.cms,"Jul 19, 2021"
186,"[['72.8700580972858', '19.17883499972089'], ['81.83212262333896', '20.98002195262737']]",https://timesofindia.indiatimes.com/city/mumbai/two-injured-after-bus-topples-in-mumbais-dindoshi/articleshow/80628932.cms," Feb 1, 2021"
187,"[['73.32196506473151', '19.361282010294744']]",https://timesofindia.indiatimes.com/city/thane/maharashtra-one-killed-another-injured-in-road-accident-in-thane/articleshow/80484208.cms,"Jan 27, 2021"
188,"[['73.06488', '19.297703']]",https://timesofindia.indiatimes.com/city/thane/maharashtra-two-injured-in-road-mishap-in-thane/articleshow/81671221.cms,"Mar 24, 2021"
189,"[['78.96556537689199', '19.96985167705689']]",https://timesofindia.indiatimes.com/city/nashik/man-killed-in-accident-in-nashik/articleshow/84530298.cms,"Jul 19, 2021"
190,"[['76.65102021311372', '20.812474767633688'], ['76.82677375625445', '20.72039623451503']]",https://timesofindia.indiatimes.com/city/nagpur/four-killed-in-car-truck-collision-in-maharashtras-akola/articleshow/84262673.cms," Jul 9, 2021"
191,[],https://timesofindia.indiatimes.com/city/thane/maharashtra-1-dead-4-injured-as-container-rams-into-tempo-rickshaw-in-palghar/articleshow/79795802.cms,"Dec 18, 2020"
192,[],https://timesofindia.indiatimes.com/city/nagpur/316-car-accidents-claimed-51-lives-in-17-months-rti/articleshow/84103184.cms," Jul 4, 2021"
194,"[['73.13016967599597', '19.329560918629795'], ['83.30363294543089', '22.0844839736566']]",https://timesofindia.indiatimes.com/city/nashik/mumbra-cop-dies-in-road-accident-in-nashik/articleshow/81519015.cms,"Mar 16, 2021"
195,"[['87.98753600635462', '25.469097275829384'], 'on Katraj Dehu Road bypass', ['76.42967626392279', '24.903399336991104']]",https://timesofindia.indiatimes.com/city/pune/maharashtra-one-dead-13-injured-in-two-road-accidents-in-pune/articleshow/80207654.cms,"Jan 11, 2021"
196,"[['76.0818470704955', '22.194625321351324'], ['74.84169879225445', '18.286121045294117'], ['78.7919637299578', '27.612141890738172']]",https://timesofindia.indiatimes.com/city/pune/50-drop-in-road-accident-deaths-in-april-may-2020/articleshow/80203661.cms,"Jan 11, 2021"
197,[],https://timesofindia.indiatimes.com/city/mumbai/2-dead-1-injured-in-mumbai-ahmedabad-highway-bike-accidents/articleshow/80198813.cms,"Jan 10, 2021"
198,"[['79.34604540842429', '19.701994592317913'], ['79.44006227268058', '20.118216201722554']]",https://timesofindia.indiatimes.com/city/nagpur/sloth-bear-killed-in-road-accident/articleshow/80141288.cms," Jan 7, 2021"
199,"[['74.76760976924756', '18.31031194833334']]",https://timesofindia.indiatimes.com/city/navi-mumbai/kalamboli-cop-killed-in-road-accident-in-pune/articleshow/81088490.cms,"Feb 18, 2021"
200,"[['73.79796870799055', '18.64773893294723']]",https://timesofindia.indiatimes.com/city/nagpur/deer-killed-in-road-accident-in-nagbhid/articleshow/80886984.cms,"Feb 13, 2021"
201,['near Tarsod Phata'],https://timesofindia.indiatimes.com/city/nashik/2-mumbai-men-killed-in-a-road-accident-in-jalgaon-district/articleshow/84249468.cms," Jul 9, 2021"
202,"[['74.07111211006567', '20.25956912789941'], ['73.0894135667641', '19.37119273453677']]",https://timesofindia.indiatimes.com/city/thane/maharashtra-4-killed-in-road-accident-in-ulhasnagar/articleshow/80635860.cms," Feb 1, 2021"
203,[],https://timesofindia.indiatimes.com/city/nagpur/gadkari-plans-to-cut-road-accident-deaths-by-half-in-4-years/articleshow/82133020.cms,"Apr 19, 2021"
204,"[['73.2445623393948', '19.15441664691735'], ['73.16341700298683', '19.222317959998648']]",https://timesofindia.indiatimes.com/city/thane/four-killed-after-car-hits-auto-rickshaw-in-ambernath/articleshow/86159975.cms,"Sep 13, 2021"
206,"[['73.12090284821119', '19.212554177829183']]",https://timesofindia.indiatimes.com/city/mumbai/cop-dies-after-truck-rams-into-his-bike-in-mumbai/articleshow/81861674.cms," Apr 2, 2021"
207,[],https://timesofindia.indiatimes.com/city/nashik/nashik-rural-58-rise-in-road-accidents-compared-to-last-year/articleshow/83266162.cms," Jun 6, 2021"
209,[],https://timesofindia.indiatimes.com/city/nashik/10-year-old-among-2-killed-in-road-accidents/articleshow/81368486.cms," Mar 7, 2021"
210,"[['86.71393340806138', '25.11754742693788'], ['74.46717585824703', '21.940084072839504']]",https://timesofindia.indiatimes.com/city/kolhapur/woman-son-die-in-road-accident/articleshow/80516703.cms,"Jan 30, 2021"
211,"[['73.07375991682007', '19.125619727341167']]",https://timesofindia.indiatimes.com/city/navi-mumbai/oil-tanker-topples-on-mumbai-pune-expressway/articleshow/77974872.cms," Sep 7, 2020"
212,"[['74.0930927661047', '19.20607569121063'], ['76.53825124978802', '20.19592356186027']]",https://timesofindia.indiatimes.com/city/pune/4-killed-on-spot-in-road-accident/articleshow/77813556.cms,"Aug 29, 2020"
213,"[['87.98753600635462', '25.469097275829384']]",https://timesofindia.indiatimes.com/city/nagpur/two-dead-in-separate-accidents/articleshow/80901036.cms,"Feb 14, 2021"
214,"[['76.10787179156058', '19.451603432493474']]",https://timesofindia.indiatimes.com/city/mumbai/villagers-toll-staff-to-be-golden-hour-samaritans/articleshow/80889501.cms,"Feb 13, 2021"
215,[],https://timesofindia.indiatimes.com/city/nashik/leopard-deaths-caused-by-road-accidents-double-in-20/articleshow/80138894.cms," Jan 7, 2021"
216,[],https://timesofindia.indiatimes.com/city/pune/pune-3-killed-2-injured-as-suv-collides-with-tractor-trolley/articleshow/80748135.cms," Feb 8, 2021"
217,"[['73.13016967599597', '19.329560918629795'], ['72.0431380501599', '24.68998411339258']]",https://timesofindia.indiatimes.com/city/nashik/5-killed-in-separate-road-accidents-in-rural-parts/articleshow/79819799.cms,"Dec 20, 2020"
218,[],https://timesofindia.indiatimes.com/city/nagpur/9-stray-animals-injured-in-road-accidents-in-city-every-day-over-52-months/articleshow/85253789.cms,"Aug 12, 2021"
219,[],https://timesofindia.indiatimes.com/city/nagpur/pedestrians-account-for-22-of-road-accident-fatalities-data/articleshow/79632352.cms," Dec 9, 2020"
220,"['at Fashion Street market', 'in Camp area']",https://timesofindia.indiatimes.com/city/pune/pune-fire-official-dies-in-road-accident-after-battling-blaze/articleshow/81724534.cms,"Mar 27, 2021"
221,"[['87.98753600635462', '25.469097275829384']]",https://timesofindia.indiatimes.com/city/nashik/man-killed-in-road-accident-in-nashik/articleshow/76946118.cms,"Jul 14, 2020"
222,[],https://timesofindia.indiatimes.com/city/mumbai/mumbai-biker-killed-in-road-accident/articleshow/76925080.cms,"Jul 12, 2020"
223,"[['75.79139629412171', '18.550779271882448']]",https://timesofindia.indiatimes.com/city/thane/maharashtra-minister-eknath-shinde-suffers-minor-injury-in-car-accident/articleshow/79956854.cms,"Dec 25, 2020"
224,"['on Sinnar Ghoti Road at', 'at Sinnar Ghoti Road']",https://timesofindia.indiatimes.com/city/nashik/5-killed-in-2-road-accidents/articleshow/76678623.cms,"Jun 29, 2020"
225,"[['74.10238185282668', '20.279805637563157'], ['73.13016967599597', '19.329560918629795'], ['72.0431380501599', '24.68998411339258'], ['74.20971173660661', '20.28665071237063']]",https://timesofindia.indiatimes.com/city/nashik/6-killed-in-separate-road-accidents/articleshow/76346742.cms,"Jun 13, 2020"
226,"[['76.53825124978802', '20.19592356186027']]",https://timesofindia.indiatimes.com/city/thane/kalyan-car-hits-three-men-talking-on-road-two-of-them-die/articleshow/79677256.cms,"Dec 11, 2020"
227,[],https://timesofindia.indiatimes.com/city/nashik/maharashtra-senior-cop-killed-in-road-accident-in-nashik/articleshow/76324441.cms,"Jun 11, 2020"
228,"[['73.13301794258173', '18.985080992734716']]",https://timesofindia.indiatimes.com/city/navi-mumbai/1-dead-16-injured-in-bus-accident-near-panvel/articleshow/79423168.cms,"Nov 26, 2020"
229,"[['73.59211773882355', '18.544976923007976']]",https://timesofindia.indiatimes.com/city/nashik/4-killed-in-three-road-accidents/articleshow/76046462.cms,"May 28, 2020"
230,[],https://timesofindia.indiatimes.com/city/mumbai/one-dead-four-injured-as-truck-rams-into-pedestrians-in-vasai/articleshow/73684169.cms,"Jan 28, 2020"
231,[],https://timesofindia.indiatimes.com/city/nashik/man-injured-in-accident-succumbs/articleshow/74141347.cms,"Feb 15, 2020"
232,"[['87.98753600635462', '25.469097275829384'], 'in Nashik Road', ['95.94982660825636', '27.141789994794056']]",https://timesofindia.indiatimes.com/city/nashik/four-killed-in-separate-road-accidents/articleshow/73090232.cms," Jan 4, 2020"
233,"['in Mira Road', 'in Bhayander']",https://timesofindia.indiatimes.com/city/mumbai/thane-one-dead-two-injured-as-tempo-rams-into-autorickshaw/articleshow/78174583.cms,"Sep 17, 2020"
234,"[['79.08512075281868', '21.178256805685002']]",https://timesofindia.indiatimes.com/city/nagpur/negligent-driving-caused-9-out-of-10-deaths-in-mishaps-traffic-police/articleshow/78135280.cms,"Sep 16, 2020"
235,[],https://timesofindia.indiatimes.com/city/kolhapur/woman-killed-one-injured-in-road-accident/articleshow/74261489.cms,"Feb 24, 2020"
236,[],https://timesofindia.indiatimes.com/city/pune/two-killed-in-separate-road-accidents-in-pune/articleshow/75702722.cms,"May 12, 2020"
238,"[['73.82731780696616', '19.96836155744136'], ['87.98753600635462', '25.469097275829384']]",https://timesofindia.indiatimes.com/city/nashik/2-youths-killed-1-hurt-in-bike-truck-collision/articleshow/74141328.cms,"Feb 15, 2020"
239,[],https://timesofindia.indiatimes.com/city/mumbai/fatal-road-crashes-deaths-in-city-drop-nearly-60-over-march-july-last-year/articleshow/77623737.cms,"Aug 19, 2020"
240,"[['73.07375991682007', '19.125619727341167']]",https://timesofindia.indiatimes.com/city/mumbai/mumbai-youth-biggest-cause-victim-of-fatal-mishaps/articleshow/71320752.cms,"Sep 27, 2019"
241,"[['71.84995314558398', '23.854521239691'], ['88.23375582148287', '26.23503601846103']]",https://timesofindia.indiatimes.com/city/kolhapur/man-injured-in-road-accident-succumbs/articleshow/72497422.cms,"Dec 13, 2019"
242,"[['78.7919637299578', '27.612141890738172'], ['76.40735900244565', '20.510971774233294']]",https://timesofindia.indiatimes.com/city/mumbai/deaths-due-to-road-accidents-down-18-in-mumbai-mishaps-decrease-by-10/articleshow/72392537.cms," Dec 6, 2019"
243,"[['73.32196506473151', '19.361282010294744'], 'Ghodbunder Road']",https://timesofindia.indiatimes.com/city/thane/maharashtra-two-boys-on-scooter-killed-in-hit-and-run-accident/articleshow/76370205.cms,"Jun 14, 2020"
